"BehaviorSpace results (NetLogo 6.1.1)"
"YBC_Continuous_Breeding_20210422_agerepro.nlogo"
"single_run_continuous_breeding"
"04/22/2021 10:43:12:247 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","within-group.contact","infection-length","group-size","rnot","age-repro","virulence","immunity-barrier","clan-number","between-group.contact","survival","fertility","frequency_transmission","fission","[step]","abundance","sealed","open","protected","nonprot","locked","count hyenas with [disease = ""infected""]","count hyenas with [disease = ""infected"" AND age > age-repro]","count hyenas with [disease = ""infected"" AND age <= age-repro]","count hyenas with [disease = ""recovered"" AND age > age-repro]","count hyenas with [disease = ""recovered"" AND age <= age-repro]","count hyenas with [disease = ""susceptible"" AND age > age-repro]","count hyenas with [disease = ""susceptible"" AND age <= age-repro]"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","76","623","20","0","5.092139756764667","0","0.7844804016173076","84","0","84","242","198","0","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","70","673","20","0","12.481844173169037","0","0.3965281206353359","0","0","0","192","166","0","315"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","77","625","20","0","5.025866159706666","0","0.7879307120955319","81","0","81","242","206","0","96"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","71","691","20","0","12.876395815645509","0","0.37600661524949136","0","0","0","193","165","0","333"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","78","624","20","0","5.084504028881522","0","0.7851713341607005","79","0","79","246","206","0","93"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","72","697","20","0","13.035097906181665","0","0.3670454354533913","0","0","0","196","161","0","340"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","79","624","20","0","5.051095603742663","0","0.7867037865209018","76","0","76","246","211","0","91"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","73","705","20","0","13.35518272984444","0","0.35059313528044755","0","0","0","200","155","0","350"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","80","634","20","0","5.275353832336754","0","0.7755674977092073","77","0","77","250","209","0","98"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","74","714","20","0","13.671596608030548","0","0.3339498263624948","0","0","0","204","150","0","360"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","81","638","20","0","5.20921076260776","0","0.7783178367550724","80","0","80","251","211","0","96"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","75","721","20","0","13.79588958185305","0","0.3269030122254723","0","0","0","206","147","0","368"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","82","634","20","0","4.866024825477944","0","0.7956146505638565","74","0","74","253","216","0","91"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","76","731","20","0","13.942988816738819","0","0.31919570977433287","0","0","0","206","145","0","380"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","83","637","20","0","4.984795564903082","0","0.7905409542830385","71","0","71","254","216","0","96"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","84","639","20","0","4.874920261253381","0","0.795781034651483","69","0","69","252","219","0","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","77","735","20","0","14.059622967955509","0","0.3129786370909411","0","0","0","207","144","0","384"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","85","644","20","0","4.945158131155574","0","0.7925311451747955","71","0","71","255","219","0","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","78","743","20","0","14.18683383019546","0","0.3063072403447741","0","0","0","209","141","0","393"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","86","651","20","0","4.85163702995297","0","0.7970447057610912","76","0","76","254","222","0","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","79","753","20","0","14.35077995651001","0","0.29777636419173825","0","0","0","209","141","0","403"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","87","658","20","0","4.877581792304381","0","0.7959731456728354","76","0","76","254","226","0","102"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","80","757","20","0","14.540667504244865","0","0.2878554429973436","0","0","0","212","137","0","408"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","88","665","20","0","5.024568687564211","0","0.7885702229054311","75","0","75","257","226","0","107"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","81","775","20","0","14.864142099012787","0","0.27118566719922793","0","0","0","216","133","0","426"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","89","671","20","0","4.498067217429438","0","0.8145251502737997","83","0","83","262","227","0","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","82","780","20","0","15.044648102977622","0","0.26132687821108025","0","0","0","218","130","0","432"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","90","673","20","0","4.121716778853155","0","0.8346404185710321","87","0","87","261","233","0","92"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","83","785","20","0","15.113355522771998","0","0.257398567771954","0","0","0","218","130","0","437"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","91","671","20","0","3.775230733563699","0","0.8529704842503666","85","0","85","261","239","0","86"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","92","677","20","0","3.8779903503164785","0","0.8487490066966943","85","0","85","259","244","0","89"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","84","796","20","0","15.330141898676963","0","0.2463628334547497","0","0","0","220","128","0","448"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","93","680","20","0","3.7676299996832614","0","0.8540559503506717","86","0","86","260","248","0","86"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","85","803","20","0","15.426149780405085","0","0.24101065265248311","0","0","0","220","127","0","456"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","94","677","20","0","3.5599058036944973","0","0.8647075073328088","86","0","86","261","250","0","80"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","86","804","20","0","15.554128779627284","0","0.23434409365126013","0","0","0","224","123","0","457"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","95","683","20","0","3.6922573668161904","0","0.858622507025831","87","0","87","264","249","0","83"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","87","812","20","0","15.720213208544902","0","0.22570654425531797","0","0","0","226","120","0","466"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","96","689","20","0","3.8088770668951937","0","0.852487272006532","86","0","86","263","255","0","85"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","88","824","20","0","15.928222093473906","0","0.21487422253907082","0","0","0","231","115","0","478"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","97","687","20","0","3.676924533531296","0","0.8587781369237618","85","0","85","264","256","0","82"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","98","690","20","0","3.905973713921621","0","0.8476402211501071","78","0","78","264","260","0","88"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","89","834","20","0","16.100095162397057","0","0.20573895300710077","0","0","0","232","113","0","489"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","99","688","20","0","3.8601321704806537","0","0.8493754025334729","74","0","74","266","263","0","85"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","90","844","20","0","16.21819935331231","0","0.1993769799847394","0","0","0","232","112","0","500"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","100","688","20","0","3.7618097078274477","0","0.8543782847353013","69","0","69","269","267","0","83"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","91","849","20","0","16.283624104307698","0","0.19578764378385213","0","0","0","232","111","0","506"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","101","690","20","0","3.8167622698090553","0","0.8518808007463123","72","0","72","271","266","0","81"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","92","862","20","0","16.4309598451116","0","0.18824138993361247","0","0","0","234","109","0","519"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","102","690","20","0","4.113431227692848","0","0.8369224786526734","63","0","63","275","271","0","81"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","93","865","20","0","16.52221228711367","0","0.18330145514099716","0","0","0","235","107","0","523"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","103","696","20","0","4.540287908096438","0","0.8148317285278118","59","0","59","276","274","0","87"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","104","703","20","0","5.033035758856993","0","0.7890897984835411","55","0","55","281","272","0","95"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","94","872","20","0","16.621624960882976","0","0.17808382471290113","0","0","0","237","105","0","530"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","105","709","20","0","5.440863406801188","0","0.7674113195841177","48","0","48","284","272","0","105"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","95","880","20","0","16.79316491070659","0","0.16924594570031554","0","0","0","240","101","0","539"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","106","717","20","0","5.562184493101789","0","0.7602613413241164","46","0","46","285","276","0","110"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","96","889","20","0","16.87329916328124","0","0.16479733912095404","0","0","0","241","100","0","548"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","107","716","20","0","5.411633950660256","0","0.7674313695331929","49","0","49","283","276","0","108"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","97","898","20","0","17.023861369802113","0","0.1570467984659423","0","0","0","244","97","0","557"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","108","720","20","0","5.449280131812541","0","0.7659075618860327","51","0","51","285","273","0","111"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","98","906","20","0","17.081199558869834","0","0.15379236197980523","0","0","0","245","96","0","565"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","109","721","20","0","5.380007255094123","0","0.7692950153395957","53","0","53","283","275","0","110"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","99","915","20","0","17.1227442835028","0","0.15155240392385033","0","0","0","245","96","0","574"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","110","728","20","0","5.4308882187525285","0","0.7669203398293533","58","0","58","286","272","0","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","100","922","20","0","17.237689224816908","0","0.14569315895534715","0","0","0","248","93","0","581"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","111","733","20","0","5.33724296596981","0","0.7714838686929772","60","0","60","290","272","0","111"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","112","729","20","0","5.287445664088571","0","0.7742019102302202","54","0","54","287","276","0","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","101","936","20","0","17.313287243534926","0","0.14162029577102125","0","0","0","249","92","0","595"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","113","735","20","0","5.4307525450187235","0","0.7671724682605748","61","0","61","288","274","0","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","102","936","20","0","17.44391492420531","0","0.13488526857828578","0","0","0","253","87","0","596"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","114","738","20","0","5.499329518357756","0","0.7633921474951408","62","0","62","294","268","0","114"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","103","939","20","0","17.56968220603109","0","0.12826015312735978","0","0","0","256","83","0","600"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","115","741","20","0","5.667789464577391","0","0.7547801341458876","59","0","59","298","266","0","118"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","116","751","20","0","5.726204774393938","0","0.7514287679875974","63","0","63","302","263","0","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","104","943","20","0","17.86822064099741","0","0.11300197560649745","0","0","0","259","80","0","604"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","117","755","20","0","5.636030877728727","0","0.7557698945129436","66","0","66","306","261","0","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","105","950","20","0","17.988340334721915","0","0.10623308204422918","0","0","0","265","73","0","612"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","118","746","20","0","5.646999278360038","0","0.7554385308076451","58","0","58","307","261","0","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","106","961","20","0","18.027402814643775","0","0.10394151337002264","0","0","0","267","70","0","624"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","119","750","20","0","5.704948520415051","0","0.7525245005196296","55","0","55","307","264","0","124"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","120","761","20","0","5.808971703901921","0","0.7471776398308853","56","0","56","309","266","0","130"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","107","963","20","0","18.054350511328312","0","0.10247955010208538","0","0","0","267","70","0","626"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","121","768","20","0","5.926281967959496","0","0.7410447835935694","54","0","54","312","269","0","133"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","108","969","20","0","18.110490998478753","0","0.09959942758116687","0","0","0","266","69","0","634"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","122","770","20","0","6.057835400724203","0","0.7341604691434684","54","0","54","313","270","0","133"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","109","974","20","0","18.13239111906308","0","0.09836041542590436","0","0","0","267","68","0","639"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","123","773","20","0","6.084527369897393","0","0.7324816549623039","53","0","53","319","268","0","133"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","124","775","20","0","5.884617963623466","0","0.7423931845669418","58","0","58","322","268","0","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","110","974","20","0","18.12284348790167","0","0.09877584637621167","0","0","0","267","67","0","640"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","125","779","20","0","6.110917975730173","0","0.7315737604418384","54","0","54","325","266","0","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","111","972","20","0","18.224008179623638","0","0.09373838333762868","0","0","0","265","66","0","641"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","126","779","20","0","6.084488290545242","0","0.7323542734948297","49","0","49","325","270","0","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","112","976","20","0","18.2452966950298","0","0.09242208441539138","0","0","0","266","63","0","647"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","127","789","20","0","6.023271530277659","0","0.7354541371608586","53","0","53","327","270","0","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","113","980","20","0","18.360786065894427","0","0.08658180092604831","0","0","0","265","63","0","652"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","128","796","20","0","6.067519078661926","0","0.7333967529249468","58","0","58","328","269","0","141"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","114","987","20","0","18.430342176627004","0","0.08281198121495209","0","0","0","269","59","0","659"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","129","800","20","0","6.059741695323252","0","0.7336827528800848","62","0","62","329","268","0","141"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","130","800","20","0","6.099767173564242","0","0.7316957789657923","61","0","61","331","267","0","141"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","115","997","20","0","18.609163674953148","0","0.07368241531309018","0","0","0","271","56","0","670"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","131","800","20","0","5.913071556125948","0","0.7409312111419922","65","0","65","333","267","0","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","116","998","20","0","18.691684056115296","0","0.06909991795988975","0","0","0","276","51","0","671"
